Date,Species,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Tmax_x,Tmin_x,Tavg_x,Depart_x,DewPoint_x,WetBulb_x,Heat_x,Cool_x,Sunrise_x,Sunset_x,Depth_x,Water1_x,SnowFall_x,PrecipTotal_x,StnPressure_x,SeaLevel_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Tmax_y,Tmin_y,Tavg_y,Depart_y,DewPoint_y,WetBulb_y,Heat_y,Cool_y,Sunrise_y,Sunset_y,Depth_y,Water1_y,SnowFall_y,PrecipTotal_y,StnPressure_y,SeaLevel_y,ResultSpeed_y,ResultDir_y,AvgSpeed_y
2011-07-15,0,41.960616,-87.777189,9,2,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.960616,-87.777189,9,1,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.911824,-87.726737,9,1,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.801179,-87.679447,8,5,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.801179,-87.679447,8,9,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,2,41.801179,-87.679447,8,3,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.800737,-87.71188,8,6,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.778297,-87.752411,9,21,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.778297,-87.752411,9,3,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.77166,-87.703047,8,7,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,4,41.77166,-87.703047,8,1,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.773215,-87.60088,8,14,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.773215,-87.60088,8,18,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,2,41.773215,-87.60088,8,2,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.822536,-87.666343,9,2,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.766202,-87.562889,9,1,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.766202,-87.562889,9,2,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,2,41.766202,-87.562889,9,1,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.754676,-87.612922,9,1,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.754676,-87.612922,9,6,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.803423,-87.642984,8,2,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.803423,-87.642984,8,6,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,2,41.803423,-87.642984,8,1,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.754292,-87.590773,9,6,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.798697,-87.736812,8,48,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.798697,-87.736812,8,50,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.798697,-87.736812,8,50,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.798697,-87.736812,8,50,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.798697,-87.736812,8,36,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.798697,-87.736812,8,50,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.798697,-87.736812,8,50,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.798697,-87.736812,8,47,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.798697,-87.736812,8,39,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.776156,-87.778927,9,1,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.82561,-87.726549,9,3,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.82561,-87.726549,9,1,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.673408,-87.599862,5,37,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.673408,-87.599862,5,50,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.673408,-87.599862,5,50,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.673408,-87.599862,5,50,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.673408,-87.599862,5,17,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.673408,-87.599862,5,50,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.673408,-87.599862,5,50,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.673408,-87.599862,5,3,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,3,41.673408,-87.599862,5,1,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.726465,-87.585413,5,38,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.726465,-87.585413,5,32,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,4,41.726465,-87.585413,5,1,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.678618,-87.559308,5,5,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.678618,-87.559308,5,3,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,3,41.678618,-87.559308,5,1,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.740641,-87.546587,5,4,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,4,41.740641,-87.546587,5,2,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.680946,-87.535198,8,2,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,4,41.680946,-87.535198,8,1,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.704572,-87.565666,8,16,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.704572,-87.565666,8,28,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.733643,-87.55551,8,6,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.733643,-87.55551,8,14,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.750498,-87.605294,5,6,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.750498,-87.605294,5,3,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.984809,-87.728492,8,2,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.984809,-87.728492,8,4,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.984809,-87.728492,8,7,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,4,41.984809,-87.728492,8,1,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.659112,-87.538693,8,2,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.992478,-87.862995,8,1,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.992478,-87.862995,8,1,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.974689,-87.890615,9,13,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.974689,-87.890615,9,8,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.974689,-87.890615,9,12,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.974689,-87.890615,9,2,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.974689,-87.890615,9,6,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.974689,-87.890615,9,45,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.974689,-87.890615,9,13,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.974689,-87.890615,9,47,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.974689,-87.890615,9,35,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,2,41.974689,-87.890615,9,4,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,2,41.974689,-87.890615,9,6,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,2,41.974689,-87.890615,9,5,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,3,41.974689,-87.890615,9,2,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.957799,-87.930995,5,30,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.957799,-87.930995,5,36,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.957799,-87.930995,5,50,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.957799,-87.930995,5,3,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.957799,-87.930995,5,50,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,2,41.957799,-87.930995,5,5,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.925198,-87.746381,8,1,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.925198,-87.746381,8,2,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.973845,-87.805059,9,18,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.973845,-87.805059,9,50,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.973845,-87.805059,9,50,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.973845,-87.805059,9,8,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,4,41.973845,-87.805059,9,2,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.743402,-87.731435,8,4,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.743402,-87.731435,8,2,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.728495,-87.600963,5,1,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.728495,-87.600963,5,2,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.947227,-87.671457,9,3,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.947227,-87.671457,9,2,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.793818,-87.654234,5,13,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.793818,-87.654234,5,13,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,2,41.793818,-87.654234,5,3,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.904194,-87.756155,9,2,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,0,41.951866,-87.725057,8,3,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.951866,-87.725057,8,5,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,4,41.951866,-87.725057,8,1,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
2011-07-15,1,41.763733,-87.742302,8,2,0,87,70,79, 5,60,66,0,14,0429,1926,0,0,0.0,  T,29.27,29.98,5.4,9,6.7,86,71,79,0,60,67,0,14,0,0,0,0,0,0.00,29.33,29.96,6.2,10,6.8
